"pluginName","refId","sanitizedEnglishKey"
"Skyrim.esm","04E1DB","imperial_soldier"
"Skyrim.esm","04E4E0","meridia"
"Skyrim.esm","04E5EA","thadgeir"
"Skyrim.esm","04F829","tsun"
"Skyrim.esm","04FA39","emperor_titus_mede_ii"
"Skyrim.esm","05224C","grown-up_urchin"
"Skyrim.esm","05226A","alding"
"Skyrim.esm","05226B","irlof"
"Skyrim.esm","05226C","gjuk"
"Skyrim.esm","0522A4","afflicted"
"Skyrim.esm","05235A","afflicted"
"Skyrim.esm","0523A9","afflicted"
"Skyrim.esm","052535","barbas"
"Skyrim.esm","053447","haldyn"
"Skyrim.esm","055A63","moth_gro-bagol"
"Skyrim.esm","055BEF","lone_adventurer"
"Skyrim.esm","056555","breya"
"Skyrim.esm","0585FC","briehl"
"Skyrim.esm","058F1A","karliah"
"Skyrim.esm","05A6CA","mirmulnir"
"Skyrim.esm","05A813","domnamagia"
"Skyrim.esm","05A932","noblewoman"
"Skyrim.esm","05B683","chief_larak"
"Skyrim.esm","05B685","sharamph"
"Skyrim.esm","05B686","olur"
"Skyrim.esm","05B687","shuftharz"
"Skyrim.esm","05B688","borgakh_the_steel_heart"
"Skyrim.esm","05B689","bagrak"
"Skyrim.esm","05B824","vighar"
"Skyrim.esm","05BF2C","rexus"
"Skyrim.esm","05CA41","reach_hold_guard"
"Skyrim.esm","05CEEC","imperial_soldier"
"Skyrim.esm","05CEEE","imperial_soldier"
"Skyrim.esm","060B2A","alexia_vici"
"Skyrim.esm","061D4C","kaie"
"Skyrim.esm","0622E7","atar"
"Skyrim.esm","062864","king_olaf_one-eye"
"Skyrim.esm","0642C0","halldir"
"Skyrim.esm","0643B9","yag_gra-gortwog"
"Skyrim.esm","0649CB","dead_imperial_woman"
"Skyrim.esm","064EAF","isabelle_rolaine"
"Skyrim.esm","0654F7","female_imperial_captain"
"Skyrim.esm","0654FB","lokir"
"Skyrim.esm","0656E2","erik_the_slayer"
"Skyrim.esm","065AB2","gwilin"
"Skyrim.esm","065AB3","temba_wide-arm"
"Skyrim.esm","0661AE","adeber"
"Skyrim.esm","0661B0","willem"
"Skyrim.esm","066262","leontius_salvius"
"Skyrim.esm","0681A3","ghost_of_old_hroldan"
"Skyrim.esm","0683A7","razelan"
"Skyrim.esm","069F39","brelas"
"Skyrim.esm","06C1B8","sinding"
"Skyrim.esm","06F120","selveni_nethri"
"Skyrim.esm","0721DF","wyndelius_gatharian"
"Skyrim.esm","072667","delacourt"
"Skyrim.esm","072B09","vald"
"Skyrim.esm","07433F","khayla"
"Skyrim.esm","074340","ri_saad"
"Skyrim.esm","074341","atahbah"
"Skyrim.esm","074342","ra_zhinda"
"Skyrim.esm","074344","ma_jhad"
"Skyrim.esm","074345","ma_dran"
"Skyrim.esm","074347","dro_marash"
"Skyrim.esm","074348","zaynabi"
"Skyrim.esm","07434A","ahkari"
"Skyrim.esm","07443C","deceased_refugee"
"Skyrim.esm","07491C","kvenel_the_tongue"
"Skyrim.esm","077C60","petra"
"Skyrim.esm","077D5F","legate_constantius_tituleius"
"Skyrim.esm","077DD6","kottir_red-shoal"
"Skyrim.esm","077DDB","gonnar_oath-giver"
"Skyrim.esm","077DDF","legate_adventus_caesennius"
"Skyrim.esm","077E08","yrsarald_thrice-pierced"
"Skyrim.esm","077E16","kai_wet-pommel"
"Skyrim.esm","0799E5","rhorlak"
"Skyrim.esm","07B703","firir"
"Skyrim.esm","07D41B","paratus_decimius"
"Skyrim.esm","07D67A","linwe"
"Skyrim.esm","07E5B7","captain_valmir"
"Skyrim.esm","07E5ED","east_empire_dockworker"
"Skyrim.esm","07E5EE","east_empire_dockworker"
"Skyrim.esm","07E5EF","snorreid"
"Skyrim.esm","07EAC5","vulthuryol"
"Skyrim.esm","080B20","hajvarr_iron-hand"
"Skyrim.esm","081395","larina"
"Skyrim.esm","0813BA","sinmir"
"Skyrim.esm","0834FF","champion_of_boethiah"
"Skyrim.esm","083B18","agrius"
"Skyrim.esm","0846B7","thomas"
"Skyrim.esm","0861A1","daynas_valen"
"Skyrim.esm","08767A","otar_the_mad"
"Skyrim.esm","0876DB","gjak"
"Skyrim.esm","0876DD","bodil"
"Skyrim.esm","087750","abelone"
"Skyrim.esm","0877B0","edith"
"Skyrim.esm","0877B3","borgny"
"Skyrim.esm","08798F","namira"
"Skyrim.esm","0886B3","arngeir"
"Skyrim.esm","0886B4","borri"
"Skyrim.esm","0886B5","einarth"
"Skyrim.esm","0886B6","wulfgar"
"Skyrim.esm","08998C","kesh_the_clean"
"Skyrim.esm","08AD97","heddic_volunnar"
"Skyrim.esm","08CE78","valdar"
"Skyrim.esm","08E75D","imperial_soldier"
"Skyrim.esm","08E8FA","staubin"
"Skyrim.esm","090657","imperial_soldier"
"Skyrim.esm","09073E","christer"
"Skyrim.esm","090A60","imperial_soldier"
"Skyrim.esm","090A88","imperial_soldier"
"Skyrim.esm","090CE9","aspect_of_hircine"
"Skyrim.esm","091918","uthgerd_the_unbroken"
"Skyrim.esm","093844","stromm"
"Skyrim.esm","093857","erj"
"Skyrim.esm","094002","knjakr"
"Skyrim.esm","09400F","hefid_the_deaf"
"Skyrim.esm","094014","salvianus"
"Skyrim.esm","09424A","guthrum"
"Skyrim.esm","0955BB","hoddreid"
"Skyrim.esm","0955BC","ma_tasarr"
"Skyrim.esm","0955BD","heratar"
"Skyrim.esm","0955C0","batum_gra-bar"
"Skyrim.esm","095684","tsrasuna"
"Skyrim.esm","0956AB","torkild_the_fearsome"
"Skyrim.esm","095FDE","drahff"
"Skyrim.esm","096002","hewnon_black-skeever"
"Skyrim.esm","096FFD","jurgen_windcaller"
"Skyrim.esm","096FFE","hero_of_sovngarde"
"Skyrim.esm","09725B","nervous_patron"
"Skyrim.esm","09725D","visiting_noble"
"Skyrim.esm","0977FC","agent_sanyon"
"Skyrim.esm","097E1F","frost"
"Skyrim.esm","098BD2","ysgramor"
"Skyrim.esm","09A7A9","banning"
"Skyrim.esm","09A7AB","vigilance"
"Skyrim.esm","09B286","pelagius_the_suspicious"
"Skyrim.esm","09B7B1","thaer"
"Skyrim.esm","09B7B4","sigaar"
"Skyrim.esm","09B7C8","alfarinn"
"Skyrim.esm","09BB46","nimphaneth"
"Skyrim.esm","09BB48","sanyon"
"Skyrim.esm","09BCB0","cicero"
"Skyrim.esm","09C8A9","margret"
"Skyrim.esm","09C8AB","weylin"
"Skyrim.esm","09CCD7","shadowmere"
"Skyrim.esm","09CCDA","wilmuth"
"Skyrim.esm","09D760","deceased_dark_brotherhood_assassin"
"Skyrim.esm","09DA25","ritual_master"
"Skyrim.esm","09DCD2","wary_outlaw"
"Skyrim.esm","09DCD3","big_laborer"
"Skyrim.esm","09F82C","pelagius_the_tormented"
"Skyrim.esm","09F837","sultry_maiden"
"Skyrim.esm","09F838","little_pelagius"
"Skyrim.esm","0A02FE","northwatch_interrogator"
"Skyrim.esm","0A030F","corrupt_agent"
"Skyrim.esm","0A0310","itinerant_lumberjack"
"Skyrim.esm","0A0313","scheming_servant"
"Skyrim.esm","0A0315","reckless_mage"
"Skyrim.esm","0A0316","desperate_gambler"
"Skyrim.esm","0A0317","seasoned_hunter"
"Skyrim.esm","0A0318","blasphemous_priest"
"Skyrim.esm","0A0319","poor_fishwife"
"Skyrim.esm","0A031A","dishonored_skald"
"Skyrim.esm","0A031B","grim_shieldmaiden"
"Skyrim.esm","0A031C","indolent_farmer"
"Skyrim.esm","0A031D","traveling_dignitary"
"Skyrim.esm","0A031E","griefstricken_chef"
"Skyrim.esm","0A031F","coldhearted_gravedigger"
"Skyrim.esm","0A0320","unemployed_laborer"
"Skyrim.esm","0A0321","beautiful_barbarian"
"Skyrim.esm","0A05D1","captain_lonely-gale"
"Skyrim.esm","0A05D2","sifnar_ironkettle"
"Skyrim.esm","0A17A4","safia"
"Skyrim.esm","0A17A5","voldsea_giryon"
"Skyrim.esm","0A17A6","sabine_nytte"
"Skyrim.esm","0A17A7","dalan_merchad"
"Skyrim.esm","0A17A8","ravam_verethi"
"Skyrim.esm","0A17A9","kjar"
"Skyrim.esm","0A17AB","captain_wayfinder"
"Skyrim.esm","0A2C92","argis_the_bulwark"
"Skyrim.esm","0A2C93","iona"
"Skyrim.esm","0A2C94","lydia"
"Skyrim.esm","0A2C95","jordis_the_sword-maiden"
"Skyrim.esm","0A2C96","calder"
"Skyrim.esm","0A3BDC","roggvir"
"Skyrim.esm","0A3E22","shavari"
"Skyrim.esm","0A5E68","sigdis_gauldurson"
"Skyrim.esm","0A733C","vigilant_tyranus"
"Skyrim.esm","0A7360","golldir"
"Skyrim.esm","0A737F","agna"
"Skyrim.esm","0A95EC","molag_bal"
"Skyrim.esm","0A96A0","sam_guevenne"
"Skyrim.esm","0A9F98","valie"
"Skyrim.esm","0A9F99","j_darr"
"Skyrim.esm","0AAF96","gunnar_stone-eye"
"Skyrim.esm","0AAF97","torolf"
"Skyrim.esm","0AAF99","matlara"
"Skyrim.esm","0AAF9A","ingrid"
"Skyrim.esm","0AAF9B","vilod"
"Skyrim.esm","0AB190","companion_ghost"
"Skyrim.esm","0AC279","rahd"
"Skyrim.esm","0AC9D7","syndus"
"Skyrim.esm","0AC9E8","herluin_lothaire"
"Skyrim.esm","0AC9E9","arnskar_ember-master"
"Skyrim.esm","0AC9EA","vanryth_gatharian"
"Skyrim.esm","0AE32B","sild_the_warlock"
"Skyrim.esm","0AE778","thorgar"
"Skyrim.esm","0AE77A","badnir"
"Skyrim.esm","0AE77C","gunding"
"Skyrim.esm","0AE77F","angvid"
"Skyrim.esm","0AF525","dorian"
"Skyrim.esm","0AF526","eris"
"Skyrim.esm","0AF529","xander"
"Skyrim.esm","0AFB94","companion_ghost"
"Skyrim.esm","0AFBA1","companion_ghost"
"Skyrim.esm","0B28AB","raen"
"Skyrim.esm","0B28AC","vidgrod"
"Skyrim.esm","0B2978","eimar"
"Skyrim.esm","0B3C82","azzadal"
"Skyrim.esm","0B4084","garthar"
"Skyrim.esm","0B4085","ravyn_imyan"
"Skyrim.esm","0B79BA","torturer"
"Skyrim.esm","0B7EC0","torturer_s_assistant"
"Skyrim.esm","0B882A","tonilia"
"Skyrim.esm","0B8D3D","velehk_sain"
"Skyrim.esm","0B9984","vorstag"
"Skyrim.esm","0B9986","marcurio"
"Skyrim.esm","0B9988","belrand"
"Skyrim.esm","0B998C","stenvar"
"Skyrim.esm","0BA0CB","m_aiq_the_liar"
"Skyrim.esm","0BA2A9","riften_guard_jailor"
"Skyrim.esm","0BB33C","synda_llanith"
"Skyrim.esm","0BBB44","lieutenant_salvarus"
"Skyrim.esm","0BBDBF","atmah"
"Skyrim.esm","0BBDC0","elvali_veren"
"Skyrim.esm","0BBDC1","girduin"
"Skyrim.esm","0BBDC2","hafnar_ice-fist"
"Skyrim.esm","0BBDC3","takes-in-light"
"Skyrim.esm","0BC07A","barknar"
"Skyrim.esm","0BC07E","karita"
"Skyrim.esm","0BECEC","hjornskar_head-smasher"
"Skyrim.esm","0C029E","haming"
"Skyrim.esm","0C084D","krag"
"Skyrim.esm","0C14B3","red_eagle"
"Skyrim.esm","0C19A5","sapphire"
"Skyrim.esm","0C1A9C","northwatch_prisoner"
"Skyrim.esm","0C1AA0","northwatch_prisoner"
"Skyrim.esm","0C1AA4","northwatch_prisoner"
"Skyrim.esm","0C2871","leifnarr"
"Skyrim.esm","0C370B","alethius"
"Skyrim.esm","0C3A46","sylgja"
"Skyrim.esm","0C3B2B","keeper_carcette"
"Skyrim.esm","0C603C","captain_avidius"
"Skyrim.esm","0C78BF","mahk"
"Skyrim.esm","0C78C1","dulug"
"Skyrim.esm","0C78C3","ghak"
"Skyrim.esm","0C78CB","gul"
"Skyrim.esm","0C78CD","ghamorz"
"Skyrim.esm","0C78E0","mogdurz"
"Skyrim.esm","0C78E2","bor"
"Skyrim.esm","0C8225","ma_randru-jo"
"Skyrim.esm","0CAB2E","angi"
"Skyrim.esm","0CC5A1","brand-shei"
"Skyrim.esm","0CD099","yar_gro-gatuk"
"Skyrim.esm","0CD09C","ahjisi"
"Skyrim.esm","0CD92D","kharjo"
"Skyrim.esm","0CD9F8","gormlaith_golden-hilt"
"Skyrim.esm","0CDA05","felldir_the_old"
"Skyrim.esm","0CDA06","hakon_one-eye"
"Skyrim.esm","0CDD73","sigurd"
"Skyrim.esm","0D001B","eisa_blackthorn"
"Skyrim.esm","0D15B0","ulfberth_war-bear"
"Skyrim.esm","0D16E1","gerda"
"Skyrim.esm","0D16E2","fianna"
"Skyrim.esm","0D2AFF","alain_dufont"
"Skyrim.esm","0D37B8","ra_jirr"
"Skyrim.esm","0D37D0","kyr"
"Skyrim.esm","0D3E7A","acolyte_jenssen"
"Skyrim.esm","0D4FDA","cynric_endell"
"Skyrim.esm","0D4FDD","thrynn"
"Skyrim.esm","0D4FE0","rune"
"Skyrim.esm","0D4FFA","rundi"
"Skyrim.esm","0D5048","borvir"
"Skyrim.esm","0D5637","lodi"
"Skyrim.esm","0D5693","imperial_soldier"
"Skyrim.esm","0D56C3","imperial_soldier"
"Skyrim.esm","0D56D7","imperial_soldier"
"Skyrim.esm","0D6702","cairine"
"Skyrim.esm","0D6704","garvey"
"Skyrim.esm","0D6713","dryston"
"Skyrim.esm","0D671A","morven"
"Skyrim.esm","0D671B","tynan"
"Skyrim.esm","0D673D","donnel"
"Skyrim.esm","0D6AD9","aquillius_aeresius"
"Skyrim.esm","0D74F7","wounded_soldier"
"Skyrim.esm","0D74FB","sickly_farmer"
"Skyrim.esm","0D7505","saadia"
"Skyrim.esm","0D95EA","meeko"
"Skyrim.esm","0DB28B","fultheim"
"Skyrim.esm","0DD99D","agent_lorcalin"
"Skyrim.esm","0DDF87","anise"
"Skyrim.esm","0DEBF6","lund"
"Skyrim.esm","0DFA75","drelas"
"Skyrim.esm","0E1AA0","ulag"
"Skyrim.esm","0E1BA9","jenassa"
"Skyrim.esm","0E1E93","imperial_soldier"
"Skyrim.esm","0E3170","uglarz"
"Skyrim.esm","0E4919","imperial_soldier"
"Skyrim.esm","0E491E","imperial_soldier"
"Skyrim.esm","0E5F36","first_mate"
"Skyrim.esm","0E63D7","japhet"
"Skyrim.esm","0E6D5B","imperial_soldier"
"Skyrim.esm","0E72B9","imperial_soldier"
"Skyrim.esm","0E77F7","imperial_soldier"
"Skyrim.esm","0E77FB","imperial_soldier"
"Skyrim.esm","0E799C","baral_sendu"
"Skyrim.esm","0E98B6","sanctuary_guardian"
"Skyrim.esm","0EA26D","vaermina"
"Skyrim.esm","0EA579","torygg"
"Skyrim.esm","0EA57D","svaknir"
"Skyrim.esm","0ECEDB","gauldur"
"Skyrim.esm","0ECF81","lucky_lorenz"
"Skyrim.esm","0EF617","ilas-tei"
"Skyrim.esm","0F03F2","endrast"
"Skyrim.esm","0F23B9","gaston_bellefort"
"Skyrim.esm","0F3E70","imperial_soldier"
"Skyrim.esm","0F3E73","imperial_soldier"
"Skyrim.esm","0F3E74","imperial_soldier"
"Skyrim.esm","0F4927","enthralled_wizard"
"Skyrim.esm","0F496F","enthralled_wizard"
"Skyrim.esm","0F8A48","krosis"
"Skyrim.esm","0F94A8","imperial_soldier"
"Skyrim.esm","0F94AD","imperial_soldier"
"Skyrim.esm","0FC199","affable_gent"
"Skyrim.esm","0FDBAF","vuljotnaak"
"Skyrim.esm","0FDBB1","viinturuth"
"Skyrim.esm","0FE431","nahagliiv"
"Skyrim.esm","0FE532","legate_hrollod"
"Skyrim.esm","0FE54B","bouncer"
"Skyrim.esm","0FF130","companion_ghost"
"Skyrim.esm","0FF131","companion_ghost"
"Skyrim.esm","0FF133","companion_ghost"
"Skyrim.esm","0FF225","anders"
"Skyrim.esm","1027DB","bendt"
"Skyrim.esm","105EE3","imperial_soldier"
"Skyrim.esm","106B85","imperial_soldier"
"Skyrim.esm","108D7C","augur_of_dunlain"
"Skyrim.esm","10A050","hamelyn"
"Skyrim.esm","10A063","gian_the_fist"
"Skyrim.esm","10E2B6","lillith_maiden-loom"
"Skyrim.esm","1A8B7F","henrik"
"SofiaFollower.esp","001827","sofia"
"TheGiftofSaturalia.esp","0009CB","diane"
"Vigilant.esm","049966","winch_the_handy"
"WheelsOfLull.esp","04379D","medeliu_hammar"
"WheelsOfLull.esp","05D31A","minute_avarii"
"WheelsOfLull.esp","062685","century_numinar"
"WheelsOfLull.esp","07BCAB","millisecond_llavados"
"Winterhold Restored.esp","2EACEB","hervor"
"Winterhold Restored.esp","2EACEC","volundr"
"Winterhold Restored.esp","2EACED","heime"
"Winterhold Restored.esp","2F5084","freyr"
"Winterhold Restored.esp","2F5085","gerdr"
"Winterhold Restored.esp","2F5086","fjolnir"
"Winterhold Restored.esp","30E652","beyla"
"Winterhold Restored.esp","30E653","byggvir"
"Winterhold Restored.esp","3188FD","njordr"
"Winterhold Restored.esp","3188FE","skadi"
"Winterhold Restored.esp","3188FF","gullveig"
"Winterhold Restored.esp","33792A","mimir"
"Winterhold Restored.esp","33CAD8","nott"
"Winterhold Restored.esp","33CAD9","dellingr"
"Winterhold Restored.esp","341D33","captain_hodr"
"Winterhold Restored.esp","341D34","captain_hodr"
"Winterhold Restored.esp","34BFE7","fulla"
"Winterhold Restored.esp","3D0037","sleipnir"
"Winterhold Restored.esp","3DA256","hrimfaxi"
"Winterhold Restored.esp","3E4474","winterhold_jailer"
"Winterhold Restored.esp","64C08B","freyja"
"Winterhold Restored.esp","6DEF2F","vithar"
"Winterhold Restored.esp","9A6485","jormungandr"
"Winterhold Restored.esp","A7AF1C","laxmi"
"Winterhold Restored.esp","CA2DA3","freki"
"Winterhold Restored.esp","DBE6D6","fenrir"
"Winterhold Restored.esp","DCC567","vali"
"Winterhold Restored.esp","FF0DD8","hel"
"Winterhold Restored.esp","FF0DDA","ullr"
"Winterhold Restored.esp","FF0DDE","ganglati"
"Winterhold Restored.esp","FF0DDF","ganglot"
"Winterhold Restored.esp","FF0DE0","surtr"
"alternate start - live another life.esp","0370FE","shady_sam"
"ccBGSSSE001-Fish.esm","000906","viriya"
"ccBGSSSE001-Fish.esm","00091C","swims-in-deep-water"
"ccBGSSSE001-Fish.esm","000B33","brutius"
"ccBGSSSE001-Fish.esm","000C64","lynea"
"ccasvsse001-almsivi.esm","001156","curate_melita"
"ccasvsse001-almsivi.esm","0CBB31","erden_relvel"
"ccedhsse003-redguard.esl","000826","fijeh"
"ccedhsse003-redguard.esl","000827","remnant_warrior"
"ccedhsse003-redguard.esl","000828","sirayar"
"ccedhsse003-redguard.esl","000829","remnant_warrior"
"ccedhsse003-redguard.esl","000833","remnant_warrior"
"ccedhsse003-redguard.esl","000835","josla"
"ccedhsse003-redguard.esl","000837","azadi"
"ccedhsse003-redguard.esl","000854","rakeed"
"cceejsse005-cave.esm","0B7B11","galtius"
"cceejsse005-cave.esm","0B7B12","marina"
"cceejsse005-cave.esm","0B7B15","igrit"
"cceejsse005-cave.esm","0B7B1B","durian"
"cceejsse005-cave.esm","0B7B1C","verin"
"cceejsse005-cave.esm","0B7B1F","leyathil"
"cceejsse005-cave.esm","0B7B28","bloodchill_manor_waiter"
"ccmtysse002-ve.esl","000934","harald"
"ccvsvsse002-pets.esl","00085C","vampire_naturalist"
"ccvsvsse004-beafarmer.esl","000939","jonquil"
"cutting room floor.esp","000328","froa"
"cutting room floor.esp","0099F7","steirod"
"cutting room floor.esp","0099F8","trilf"
"cutting room floor.esp","0238CE","iddli_iron-blood"
"cutting room floor.esp","0238CF","signar_iron-blood"
"cutting room floor.esp","02EDA4","traillus"
"cutting room floor.esp","02EE4B","fathenda"
"cutting room floor.esp","02EEBE","jens"
"cutting room floor.esp","02EF5F","heigen"
"cutting room floor.esp","031037","aleuc"
"cutting room floor.esp","1A8B86","rogen"
"cutting room floor.esp","1B7FB5","deminia"
"fantasystylefollowers.esp","000D76","hela"
"fantasystylefollowers.esp","000D77","alicia"
"fantasystylefollowers.esp","0012D0","cecilia"
"fantasystylefollowers.esp","001839","sylphid"
"fantasystylefollowers.esp","002313","princess_sistina"
"fantasystylefollowers.esp","003331","misty"
"fantasystylefollowers.esp","004E16","miranda"
"fantasystylefollowers.esp","004E19","ahraein"
"fantasystylefollowers.esp","0058F0","tina"
"fantasystylefollowers.esp","010CFB","jessica"
"fantasystylefollowers.esp","010CFC","janne"
"fantasystylefollowers.esp","019242","lion"
"fantasystylefollowers.esp","019249","jaina"
"fantasystylefollowers.esp","01925E","alice"
"fantasystylefollowers.esp","019277","kiahrah"
"fantasystylefollowers.esp","0192A2","lilia"
"fantasystylefollowers.esp","0192A6","brynhildr"
"fantasystylefollowers.esp","01B317","white"
"k101Daegon.esp","005902","daegon"
"k404Koemia.esp","038388","koemia"
"ksws04_quest.esp","000807","nirenoore"
"lwbWitch.esp","047680","taeka"
"raeza.esp","03169E","raeza"
"snow elf waifu.esp","000859","snow_elf_woman"
